tweet_id,author_id,text,created_at,response_tweet_id
1060733,370443,@Uber_Support He cancelled and I pressed “my driver cancelled” and I still haven’t been refunded? I shouldn’t have been charged? https://t.co/hKshv3Vana,Sat Oct 14 21:50:18 +0000 2017,1060735
1060734,370443,"Hey @115873, my driver cancelled yet I’m being charged £5? Sort this please??",Sat Oct 14 21:45:02 +0000 2017,1060732
1060739,370444,"@Uber_Support is not very much help. At all. Online account doesn't list all activity, so I can't reach driver last night. He has my iphone!",Sat Oct 14 21:06:09 +0000 2017,1060736
1060741,145082,@115873 @Uber_Support what kinda service confirms the arrival of the car only to be told that someone was already in it. bs https://t.co/YGmKLilojw,Sat Oct 14 19:51:15 +0000 2017,1060740
1060749,291013,@Uber_Support Please help me with an issue of disappearing credits from my account. Thanks.,Sat Oct 14 19:50:25 +0000 2017,"1060748,1060750,1060751"
1061531,370648,@Uber_Support I gave a driver a bad review by mistake how do I correct it. My driver Jairo was awesome!,Mon Oct 23 03:19:41 +0000 2017,1061530
1061533,253678,Unsatisfactory response from @115873  regarding a driver eating and driving. Unacceptable customer service response to a serious issue,Mon Oct 23 03:29:19 +0000 2017,"1061532,1061534"
1061558,370653,@Uber_Support dm;ed. thank you.,Mon Oct 23 14:46:58 +0000 2017,1061560
1061559,370653,@115873 @Uber_Support why are you charging me 2x after your drivers cancelled on me? Then telling me I wasn’t charged a fee. Quit lying.,Mon Oct 23 03:18:24 +0000 2017,1061557
1061736,370691,"So frustrating when @Uber_Support doesn't refund when your driver 1. Never shows and 2. Doesn't pick up the phone. New customer, @115879 @115873",Fri Oct 13 01:39:23 +0000 2017,"1061737,1061735"
1062227,370806,I swear I think @115873 has lost their minds charging me a wait time for the driver and I was waiting 8 additional mins for him 😡😡,Mon Oct 23 13:38:07 +0000 2017,"1062226,1062228"
1062230,370807,@Uber_Support @115873 My driver canceled. It charged me $8 and it keeps saying there was no charged fee. I'm Uber VIP with @116988. https://t.co/j6t2Sqf43Q,Mon Oct 23 03:55:18 +0000 2017,1062229
1062232,370808,I smell like cigarette smoke and a bad car air freshener this morning after my @115873 ride to work. 🙄,Mon Oct 23 13:32:52 +0000 2017,1062231
1062234,370809,@Uber_Support TY,Mon Oct 23 13:26:42 +0000 2017,"1062233,1062235"
1062237,370809,@uber_support I have A LOT of invoices pending! Please help! I already requested them! #Support,Fri Oct 20 21:20:52 +0000 2017,1062236
1062240,370810,"@Uber_Support, can you request two cabs using same app",Mon Oct 23 03:31:16 +0000 2017,1062238
1062242,370811,"@115873 do some of your drivers not turn up so they can charge a cancellation fee? Ours didn't turn up, wouldn't answer phone",Mon Oct 23 13:27:04 +0000 2017,1062241
1062244,370812,"@115873 Stop sending me emails. I have unsubscribed several times.
STOP",Mon Oct 23 13:26:39 +0000 2017,1062243
1062362,370840,@Uber_Support I’d like to be contacted about my account ASAP,Fri Oct 13 02:26:11 +0000 2017,1062361
1062427,370861,"@Uber_Support I get charged £5 for a driver not having a functioning phone to call for functioning GPS to find me, then he cancels?",Sat Oct 14 22:06:56 +0000 2017,1062426
1062429,370862,@Uber_Support I booked a ride to the airport this morning and it did not show. Does your request system work or should I revert to Taxi's?,Sat Oct 14 21:59:45 +0000 2017,1062428
1062431,370863,@115873 why can I add promo codes to my account?,Sat Oct 14 21:56:42 +0000 2017,1062430
1062433,370864,@115873 yeah exactly when I tried to get in the car door and he drove off. great night all round. https://t.co/iTDTumceM4,Sat Oct 14 21:56:51 +0000 2017,1062432
70298,371049,@McDonalds @115877 Come to St. George Utah!,Mon Oct 23 04:16:37 +0000 2017,1063228
1063230,371050,@Uber_Support Please Update Uber apps for Windows phone. Routes are not showing after destination set. Maps are not updated too.,Mon Oct 23 04:04:37 +0000 2017,1063229
1063232,371051,"@Uber_Support hi, facing some issues in my payment method. Please help asap.",Mon Oct 23 04:08:06 +0000 2017,1063231
1063235,371052,@46247 I'm having problems with your app in STL. I've sent messages to help and on Facebook. I'm mad.,Mon Oct 23 04:08:33 +0000 2017,1063233
1063237,371053,My ride left me so I had to take an Uber to work... AND MY UBER DRIVER JUST GOT PULLED OVER... and I’m late for work.... 😊😊😊😊,Mon Oct 23 13:45:15 +0000 2017,1063236
1063239,371054,@Uber_support I have a family trip that on 10/18 that I can't leave a tip for  from email receipt.He really deserved it--please help resolve,Mon Oct 23 03:58:49 +0000 2017,1063238
1063651,371121,@Uber_Support not sure where the disconnect happened but it was a total waist of time working the Bruno Mars concert! !,Fri Oct 13 03:25:13 +0000 2017,1063650
1063663,371127,@116288 @119983 @115873 Warn him before he defames Uber by cancelling pickups . Very unprofessional driver to fit into Uber ( a cab service with good reputation),Fri Oct 13 09:12:30 +0000 2017,1063662
1063877,371175,@115873 I want to make a complaint my driver came in a Flintstones car and made me help him run it took us six hours to get where I was going,Mon Oct 23 14:06:53 +0000 2017,1063876
1063880,371176,Is whataburger on uber eats ?,Mon Oct 23 04:27:27 +0000 2017,1063878
1063882,371177,@Uber_Support I have even forgot my registered email id,Mon Oct 23 15:11:37 +0000 2017,1063884
1063883,371177,"@Uber_Support 
I have forgot my password and registered mail id for my login with my no. 8467044422.
Kindly help me in resetting my password",Mon Oct 23 04:27:08 +0000 2017,1063881
1063886,371178,@Uber_Support @115873 I need an immediate response. There is a major problem with my last ride.,Mon Oct 23 04:18:57 +0000 2017,1063885
1063891,371179,@Uber_Support  https://t.co/CT8PyAmw9A,Mon Oct 23 14:04:50 +0000 2017,1063893
1063892,371179,@115873 I need to@get copies of receipts and they don’t show up on the app.,Mon Oct 23 14:00:32 +0000 2017,1063887
1063895,371180,@Uber_Support Hello. What is the URL where i can sign up for the Uber Partner Fuel card? Thank you.,Mon Oct 23 04:33:04 +0000 2017,1063894
1063898,363748,"@371181 Uber charged me TWICE for ride I didn't take-link sent by cust serve FAILED! How do you get help from these guys
?",Mon Oct 23 13:15:28 +0000 2017,1063896
1063901,371182,DM@Uber_Support I didn’t book the ride. 615 788 2088 Pete Hodes boo,Mon Oct 23 13:55:44 +0000 2017,1063900
1063903,371183,@Uber_Support ripped my mom off...charged her for 3 trips and none of the drivers accepted the charge....who can I talk to about this,Mon Oct 23 13:58:55 +0000 2017,1063902
1063905,371184,@Uber_Support 3 driver cancellation out of 4 attempts. When do you compensate the customer for their wasted time like you do automatically for the driver?,Mon Oct 23 14:23:13 +0000 2017,1063907
1063906,371184,Really @115873 your driver never showed up and then cancels on me and you charge ME a cancellation fee?,Mon Oct 23 13:59:16 +0000 2017,1063904
1063909,371185,@Uber_Support When will my issue get resolved?,Mon Oct 23 18:01:00 +0000 2017,1063911
1063910,371185,Thanks @Uber_Support for paying attention 2 ur customers &amp; quickest replies unlike @151419 who never revert over our complaints.,Mon Oct 23 04:16:24 +0000 2017,1063908
1063913,371186,Love that both my @115873 drivers got lost today #greatservice,Sat Oct 14 22:20:43 +0000 2017,1063912
1063930,277049,@Uber_Support I have been late to work multiple times because of this,Sat Oct 14 22:44:57 +0000 2017,1063932
1063931,277049,-  @115873 look bro idk wtf the problem is but I got shit to do &amp; y’all trippin abt payment that’s CLEARLY THERE ! 😡😡😡😡😡 https://t.co/PxLUx9aY9l,Sat Oct 14 22:13:54 +0000 2017,1063929
1063936,371189,@371189 @Uber_Support @371188 We explained more in a PM I just sent.,Sun Oct 15 06:57:17 +0000 2017,"1063937,1063938"
1063940,371191,@Uber_Support @371189 Can I direct message you guys if I follow you but you don't follow me?,Sun Oct 15 13:22:52 +0000 2017,1063941
1063943,371189,@Uber_Support Looping @154505 into this thread because it occurred in France. Any support would be appreciated.,Sun Oct 15 09:07:13 +0000 2017,1063944
1063935,371188,@Uber_Support ok,Sat Oct 14 22:14:43 +0000 2017,1063933
1063946,371188,@Uber_Support @154505 @115873 Left wallet and camera in car but do not have mobile/tele access. Jus suis American. What can I do? HELP https://t.co/VDk0w4mHrL,Sat Oct 14 22:12:47 +0000 2017,1063945
1063948,370861,@Uber_Support your web account management is super broken. Can’t get my receipts. Keeps telling me to verify number and add cards.,Fri Apr 15 10:58:51 +0000 2016,1063947
1064218,371251,"@Uber_Support The response I received was inadequate and I don't know if I fully trust Uber now, which is unfortunate because I use it everyday.",Sat Oct 14 15:30:31 +0000 2017,1064220
1064221,371251,@Uber_Support Someone has reached out. Thanks again.,Sat Oct 14 23:10:17 +0000 2017,1064222
1064219,371251,@Uber_Support refund my money for a false cleaning fee NOW. I use the service everyday and have For two years without incident. #lyftrules,Fri Oct 13 03:41:51 +0000 2017,1064217
1064970,371439,@2780 I have an issue with my past two drivers DM now,Mon Oct 23 04:42:49 +0000 2017,1064969
1064972,352432,@Uber_Support I was charged twice for one order and it doesn't seem like the authorisation pending issue. Please help.,Mon Oct 23 04:46:56 +0000 2017,1064971
1064974,371440,@115873 @46310 Only company who adds after the fact charges the next day. Please refund the diff. as this is an insult to the consumer,Mon Oct 23 14:16:15 +0000 2017,1064973
1064977,371441,@115873  why your drivers accept the ride when they’ve not even drop the previous ride ? Waiting for the pickup from last 20 minutes https://t.co/oZzvuVp4aI,Mon Oct 23 14:16:54 +0000 2017,1064975
1064979,149616,@115873 Hey Uber how do I dispute a cancellation charge?,Mon Oct 23 14:21:42 +0000 2017,1064978
1064981,371442,@115873 My driver was sitting in the front passenger seat and her boyfriend was doing the actual driving #dangerous #uber #uberdriver #safety,Mon Oct 23 14:19:04 +0000 2017,1064980
1064983,371443,@Uber_Support Where should I DM??,Mon Oct 23 14:22:38 +0000 2017,1064985
1064984,371443,@115873 I lost my phone in uber cab tried reaching the customer care bt the number is switched off can I get the correct customer care number.,Mon Oct 23 14:18:19 +0000 2017,1064982
1064987,363746,@Uber_Support __email__,Mon Oct 23 17:08:09 +0000 2017,1064989
1064991,363746,@Uber_Support This is one of the most irritating experiences I've had to deal with with a company just to get a refund.,Mon Oct 23 18:56:19 +0000 2017,1064992
1064988,363746,Still unsatisfied w/the customer service @115873 has provided.  Seems like they don't care to be professional when their drivers aren't.,Mon Oct 23 13:30:48 +0000 2017,1064986
1064994,371444,"do not use Uber eats.  Tonight a delivery took 1 1/2an hour, no tartar or red sauce for seafood, ubereats refused any restitution.",Mon Oct 23 05:18:19 +0000 2017,1064993
1064996,371445,"@115873 India service is ridiculous! Cabs dont move at all, then suddenly they are 20 kms away after booking! Utter non sense #UberIndia",Mon Oct 23 14:15:53 +0000 2017,1064995
1064998,371446,"@115873 my account __email__ , mob number 8699047413 not accepting promo code which i receive in massage from uber. Help https://t.co/IbkDSgkXQS",Mon Oct 23 14:10:25 +0000 2017,1064997
1065050,371455,"@Uber_Support f ur drivers man, just rang our driver to say we’ve left a phone. He said he’d ring me back n now he’s blocked me. SORT IT OUT",Fri Oct 13 04:20:09 +0000 2017,1065049
1065053,371456,Do uber eats deliver doritos? Asking for a friend,Fri Oct 13 08:21:01 +0000 2017,1065051
1065390,371540,Oi how do you get a refund on your UberEats? I had a Bad One,Fri Oct 13 09:35:59 +0000 2017,1065388
1065395,371542,"@Uber_Support  
Check DM please.",Sat Oct 14 20:14:16 +0000 2017,1065394
1065397,213412,"@115873 just had an Uber, waited for 5 minutes, and then he cancelled... now another one with a 15 min wait... that's not cool.",Sat Oct 14 22:39:52 +0000 2017,1065396
1065402,371544,@Uber_Support @46143 @Uber_Support since you know you said y'all would mail it back in your email response.  Nothing has happened,Sat Oct 14 21:57:34 +0000 2017,1065401
1065427,371551,"@115873: 5 minutes away
Me: order
Uber:20 minutes away
Me internally: sit down *damn it
Uber: cancel",Sat Oct 14 22:29:11 +0000 2017,1065426
1066748,371741,@Uber_Support What to do with the link? I cant find any place to register complain,Fri Oct 13 16:25:16 +0000 2017,1066750
1066749,371741,"@115873 ...point but did not pick me, either he find some another customer, when I call him he did not picked the phone. @115873 @Uber_Support",Fri Oct 13 05:01:14 +0000 2017,1066747
1066903,302281,@Uber_Support  hi Uber what is your contact number here in Manila Philippines.,Mon Oct 23 05:59:29 +0000 2017,1066902
1066905,371775,why’s my uber driver on pornhub🤔 @115873 https://t.co/LwJ7iXRPN7,Mon Oct 23 15:05:51 +0000 2017,1066904
1066911,371777,@Uber_Support #worst possible routing #ongoing trip #nerul to #seawoods to #vikhroli when final #destination #bandra #energysaving!! really?,Mon Oct 23 05:56:47 +0000 2017,1066910
1066913,128973,"@115873 your taxi driver cancelled my trip, charging me £5 because he said he only takes people not parcels. What sort of BS is this?",Mon Oct 23 15:00:03 +0000 2017,1066912
1066915,371778,@115873 So now I'm waiting for another driver to come and get me and possibly have me running tf late to work,Mon Oct 23 14:53:19 +0000 2017,1066914
1044561,366972,@115873 Not able to login to my App as it needs an OTP that is being sent to my phone. Could you arrange to contact me # 7708015285,Sat Oct 14 19:51:48 +0000 2017,"1067049,1067050"
1067052,371805,@Uber_Support uber account suspended please help for tmrws ride,Sat Oct 14 20:20:07 +0000 2017,1067051
1067054,371806,@Uber_Support @115873 you guys are trash . I start using uber for 2 days and yall stealing money out my account What kind of bullshit is this,Sat Oct 14 20:17:57 +0000 2017,1067053
1067056,371807,@Uber_Support It's not worth my time. It only gets ignored.,Sat Oct 14 23:09:26 +0000 2017,1067058
