tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1716200,Uber_Support,False,Tue Nov 07 04:12:11 +0000 2017,@519726 Find out more info about When and where is UberEATS available here; https://t.co/bl5B9dVLvX.,,1716201.0
1716202,Uber_Support,False,Tue Nov 07 04:09:03 +0000 2017,@519727 We're here to help! Send us a DM with your email address and more details so we can connect.,,1716203.0
1716204,Uber_Support,False,Tue Nov 07 04:07:15 +0000 2017,@398483 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,,1716205.0
1716206,Uber_Support,False,Tue Nov 07 04:06:04 +0000 2017,"@519728 We can take a look! visit this link https://t.co/oW2RKtZ0Un, so our team can get in touch.",1716207,1716208.0
1716209,Uber_Support,False,Tue Nov 07 09:45:53 +0000 2017,"@519728 Here to help. Send us a note here; https://t.co/zUe0dj6yoX. If you'd like, you can also DM us with your email address so we can assist!",,1716207.0
1716210,Uber_Support,False,Tue Nov 07 04:05:31 +0000 2017,@519729 Here to help! Send us a note here https://t.co/oEOANqFpjc so we can further assist.,,1716211.0
1716212,Uber_Support,False,Tue Nov 07 04:03:22 +0000 2017,@478641 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,,1716213.0
1716214,Uber_Support,False,Tue Nov 07 04:02:14 +0000 2017,@519730 Sorry to hear about that! Send us a DM with your email address so we can connect.,,1716215.0
1716216,Uber_Support,False,Tue Nov 07 04:02:10 +0000 2017,@519731 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,,1716217.0
1716218,Uber_Support,False,Tue Nov 07 04:01:55 +0000 2017,@514018 Here to help! Contact us here; https://t.co/R8Xm8a7StU so we can take a closer look.,,1716219.0
1716734,Uber_Support,False,Tue Nov 07 00:10:04 +0000 2017,@338623 Sorry to hear that! Please DM us so we can take a closer look at this trip.,,1716735.0
1716736,Uber_Support,False,Tue Nov 07 00:10:00 +0000 2017,"@519860 Sorry for the trouble! Send us a note here, https://t.co/DpLEahcQAT, and our team will be in touch.",1716737,1716738.0
1716739,Uber_Support,False,Tue Nov 07 00:09:33 +0000 2017,@171727 Here to help! Send us a note here https://t.co/rpgpQWLRtD so we can further assist.,,1716740.0
1716745,Uber_Support,False,Tue Nov 07 00:07:20 +0000 2017,@511943 Hey there! We've just followed up with you via DM.,,1716746.0
1716747,Uber_Support,False,Tue Nov 07 00:04:15 +0000 2017,@519861 We want to take a look at this! Please DM us the email and phone number linked to your account and we will follow up.,,1716748.0
1716749,Uber_Support,False,Tue Nov 07 00:03:51 +0000 2017,@519862 Here to help! Please reach out to https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so we can get in touch.,,1716750.0
1717141,Uber_Support,False,Sat Oct 28 09:29:56 +0000 2017,@440978 Sorry to hear about this! We've responded to your support request. Please reply in-app or by e-mail to continue communication on this.,1717142,1378765.0
1717148,Uber_Support,False,Thu Oct 26 17:43:22 +0000 2017,@519955 We're so sorry about that! Please send us a DM with your email address with additional details so we can connect.,1717149,1717150.0
1717223,Uber_Support,False,Mon Oct 16 13:25:14 +0000 2017,"@519976 Hello, Dave. If you could please DM us with the email address linked to your Uber account, we can connect. https://t.co/sd7yH5jmbJ",,1717224.0
1717263,Uber_Support,False,Mon Oct 16 13:19:32 +0000 2017,@172089 Sorry to hear the trouble! Please DM us your account email and phone number so we can take a closer look. Thanks.  https://t.co/sd7yH5jmbJ,,1717264.0
1717286,Uber_Support,False,Mon Oct 16 13:38:13 +0000 2017,"@519995 If your driver is running 5+ minutes behind the initial ETA you may cancel with no fee. If for any reason you are charged, let us know.",,1717287.0
1717629,Uber_Support,False,Sat Oct 28 23:29:39 +0000 2017,@520096 We're sorry to hear this was your experience. Contact us via https://t.co/ptj11JUNYu and we'll be in touch.,,1717630.0
1717640,Uber_Support,False,Sat Oct 28 23:28:56 +0000 2017,@520098 Can you please DM us the email on your account so we can check on the status of your message? Thanks!,,1717641.0
1717643,Uber_Support,False,Sat Oct 28 17:56:59 +0000 2017,@520098 We apologize for the trouble! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,1717641,1717644.0
1717645,Uber_Support,False,Sat Oct 28 23:27:43 +0000 2017,@520099 Here to help! Send us a note here: https://t.co/e8HVorX5rh and our team will be in touch.,,1717646.0
1717647,Uber_Support,False,Sat Oct 28 23:27:35 +0000 2017,@520100 Here to help! Contact us here; https://t.co/dInR3racif so we can take a closer look.,,1717648.0
1717649,Uber_Support,False,Sat Oct 28 23:26:48 +0000 2017,@520101 We're sorry to hear this was your experience. Contact us via https://t.co/oEOANqFpjc and we'll be in touch.,,1717650.0
1717655,Uber_Support,False,Sat Oct 28 23:25:32 +0000 2017,@520103 Here to help! Please send us a note via https://t.co/Md7v036OoC,1717656,1717657.0
1717658,Uber_Support,False,Sat Oct 28 23:54:37 +0000 2017,@520103 Sorry for the confusion. Send us a note at https://t.co/dwDjAokZht so our team can connect.,,1717656.0
1717659,Uber_Support,False,Sat Oct 28 23:25:12 +0000 2017,@520104 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,"1717660,1717661",1717662.0
1717663,Uber_Support,False,Sat Oct 28 23:52:17 +0000 2017,@520104 Hi Catalina! We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,1717664,1717661.0
1717667,Uber_Support,False,Sat Oct 28 23:22:57 +0000 2017,@520105 Here to help. Send us a note at https://t.co/Md7v036OoC so our team can connect.,1717668,1717669.0
1717670,Uber_Support,False,Sat Oct 28 23:22:23 +0000 2017,@520106 Sorry to hear about that! Send us a DM with your email address with details and we'll connect.,,1717671.0
1717672,Uber_Support,False,Sat Oct 28 23:21:43 +0000 2017,"@520107 Please DM us specific details of your concern together with your email address, so we can better assist you.",,1717673.0
1717674,Uber_Support,False,Sat Oct 28 23:20:58 +0000 2017,@520108 Happy to help! Send us a DM with your email address and our team will follow up.,,1717675.0
1662798,Uber_Support,False,Sat Oct 28 23:20:53 +0000 2017,@507014 We've been in touch via DM!,,1662796.0
1717679,Uber_Support,False,Sat Oct 28 23:19:08 +0000 2017,@520110 Here to help! Follow up here; https://t.co/Md7v036OoC and our team will connect right away.,"1717680,1717681",1717682.0
1717683,Uber_Support,False,Sat Oct 28 23:33:22 +0000 2017,@520110 We're here to help! Send us a DM with your email address and more details so we can follow up.,,1717680.0
1717684,Uber_Support,False,Sat Oct 28 23:18:58 +0000 2017,"@520111 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch.",,1717685.0
1717686,Uber_Support,False,Sat Oct 28 23:16:59 +0000 2017,@520112 We'll be happy to take a closer look. Send us a note via https://t.co/oEOANqFpjc so our team can connect.,,1717687.0
1717688,Uber_Support,False,Sat Oct 28 23:16:49 +0000 2017,@520113 We take this very seriously. Please contact us via https://t.co/IeSxT5cVHC so our team can further assist.,"1717689,1717690,1717691,1717692",1717693.0
1717694,Uber_Support,False,Tue Nov 07 00:23:40 +0000 2017,@520117 Here to help! Send us a note at; https://t.co/e8HVorX5rh so our team can assist.,,1717695.0
1717696,Uber_Support,False,Tue Nov 07 00:17:13 +0000 2017,@520118 We're sorry to hear about the trouble you're having. Send us a DM with your email address so we can follow up.,,1717697.0
1717698,Uber_Support,False,Tue Nov 07 00:06:42 +0000 2017,"@520118 We'd need to connect with the account holder directly in order to further assist and remain in accordance with our Privacy Policy, Natalie.","1717697,1717699",1717700.0
1717701,Uber_Support,False,Tue Nov 07 00:16:22 +0000 2017,@520119 Find out more info about Sale of Alcohol here; https://t.co/hsIrZFghS3.,,1717702.0
1717890,Uber_Support,False,Fri Oct 27 19:41:31 +0000 2017,@520168 We're here to help. Can you please send us a DM of your email address and more details regarding your concern so we can look into this?,,1717891.0
1718337,Uber_Support,False,Tue Nov 07 00:37:57 +0000 2017,@520286 We're here to help! Send us a DM with your email address and more details so we can follow up.,,1718338.0
1718635,Uber_Support,False,Tue Oct 17 18:29:23 +0000 2017,"@520353 Happy to help, for more information on when you can expect your account to be active, please see:  https://t.co/mSVBVCmKgK.",,1718636.0
1718637,Uber_Support,False,Tue Oct 17 18:28:03 +0000 2017,"@254952 Sorry for the trouble! Send us a note here, https://t.co/Wavn5xnaeo and our team will be in touch.",1718638,1718639.0
1718640,Uber_Support,False,Tue Oct 17 18:25:40 +0000 2017,@315620 We'd be happy to take a look. We see your DM and will connect with you there!,,1718641.0
1718745,Uber_Support,False,Tue Oct 17 18:25:19 +0000 2017,"@435233 We've sent a DM, please see your inbox for further details, thanks!",,1718746.0
1718747,Uber_Support,False,Tue Oct 17 18:24:53 +0000 2017,@520366 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,"1718748,1718749",952651.0
1718750,Uber_Support,False,Tue Oct 17 20:15:48 +0000 2017,"@520366 Sorry to hear that, but we appreciate your feedback. Our team is constantly working to improve your experience.",1718751,1718748.0
1718757,Uber_Support,False,Tue Oct 17 18:23:38 +0000 2017,"@326878 We're happy to look into this, Brent. Please send us a note at https://t.co/J1AzB6DDDr so we can follow up!",,1718758.0
1718759,Uber_Support,False,Tue Oct 17 18:23:32 +0000 2017,"@520368 Hey, Courtie. You can call or text the driver, or leave a detailed note where the address is put in to better coordinate pickup.",1718760,1718761.0
1718762,Uber_Support,False,Tue Oct 17 15:46:30 +0000 2017,"@520368 In the app, we detect your location using GPS. If you'd rather enter your address, you can tap 'Where to' or drag your pin to update.",1718761,1718763.0
1718764,Uber_Support,False,Tue Oct 17 18:22:46 +0000 2017,"@367275 Happy to help, Scott! Please reach out to us here: https://t.co/DccMvyTZr9 to further assist.",,1718765.0
1718767,Uber_Support,False,Tue Oct 17 18:20:55 +0000 2017,"@520369 We're here to help! Send us a note here, https://t.co/ue84RGNpRP and our team will be in touch.",1718768,1718769.0
1718770,Uber_Support,False,Tue Oct 17 20:00:16 +0000 2017,@520369 Let's take a closer look into this! DM us the email address connected with your account email so we can follow up.,1718771,1718768.0
1718772,Uber_Support,False,Wed Oct 18 05:06:48 +0000 2017,"@520369 Hi, Vivek. A member of our team has just replied to your in-app inquiry, please check the ""Help"" section to see our response.","1718773,1718774",1718771.0
1718775,Uber_Support,False,Tue Oct 17 18:19:42 +0000 2017,"@449747 Thank you for reaching out, Sue! We are looking to expand in the near future. Stay tuned here:  https://t.co/zrfJ21Qqfl.",1718776,1718777.0
1718778,Uber_Support,False,Tue Oct 17 21:05:20 +0000 2017,"@449747 You will receive a text and email from Uber when your account has been activated. For more info, visit us here: https://t.co/mSVBVCmKgK.",1718779,1718776.0
1718780,Uber_Support,False,Tue Oct 17 22:18:07 +0000 2017,"@449747 We're expanding quickly, so stay tuned for any changes. You can keep up to date with our cities on https://t.co/8wgaNEC17b.",,1718779.0
1718781,Uber_Support,False,Tue Nov 07 06:40:56 +0000 2017,"@520370 Here to help! Send us a note here, https://t.co/OhfgxSAY58, and our team will follow up.",,1718782.0
1718785,Uber_Support,False,Tue Nov 07 06:35:28 +0000 2017,@520371 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,,1718786.0
1719140,Uber_Support,False,Tue Nov 07 06:48:57 +0000 2017,@520450 Here to help. A member of our team has recently followed up with your open support inquiry.,,1719141.0
1719142,Uber_Support,False,Tue Nov 07 05:05:37 +0000 2017,@520450 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,1719141,1719143.0
1719710,Uber_Support,False,Tue Nov 07 07:12:56 +0000 2017,@520561 Here to help! Send us a DM with your email address so we can assist.,,1719711.0
1719712,Uber_Support,False,Tue Nov 07 07:02:06 +0000 2017,@520561 Here to help! Contact us here; https://t.co/yqIhbGRNqi so we can take a closer look.,1719711,1719713.0
1719714,Uber_Support,False,Tue Nov 07 07:11:44 +0000 2017,"@520562 Hi there! We're here to help. Send us a note here, https://t.co/e8HVorX5rh and so our team will assist.",1719715,1719716.0
1719717,Uber_Support,False,Tue Nov 07 07:16:17 +0000 2017,"@520562 Hi Zameer! here to help, please send us a DM with your email address associated with your uber account so we can further assist your concern",1719718,1719715.0
1719719,Uber_Support,False,Tue Nov 07 08:54:21 +0000 2017,@520562 We want to look into this for you. Please send a DM our way with your account email and phone number so we can connect.,,1719718.0
1719720,Uber_Support,False,Tue Nov 07 07:10:51 +0000 2017,@434963 We're here to help! Send us a DM with your email address and more details so we can follow up.,,1719721.0
1719727,Uber_Support,False,Tue Nov 07 07:06:18 +0000 2017,@434111 Here to help. A member of our team has followed up via DM.,,1719728.0
1719729,Uber_Support,False,Tue Nov 07 05:57:56 +0000 2017,@434111 We're here to help! Send us a DM with your email address so we can assist.,"1719730,1719728",1719731.0
1719732,Uber_Support,False,Tue Nov 07 05:47:35 +0000 2017,"@434111 Happy to help! Send us a note here, https://t.co/h840Iouehc, and our team will follow up.",1719731,1719733.0
1719734,Uber_Support,False,Tue Nov 07 07:03:22 +0000 2017,"@520563 We can definitely take a closer look! Contact us here; https://t.co/Md7v036OoC, so we can help.",,1719735.0
1719736,Uber_Support,False,Tue Nov 07 07:01:43 +0000 2017,@520564 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,,1719737.0
1720555,Uber_Support,False,Tue Nov 07 07:33:17 +0000 2017,@520740 Here to help! Contact us here; https://t.co/OWBkgXcbMl so we can take a closer look.,,1720556.0
1720557,Uber_Support,False,Tue Nov 07 07:43:43 +0000 2017,@520741 Sorry to hear about that! Can you please contact us https://t.co/fS660rQ8NQ via so our team can connect.,1720558,1720559.0
1720560,Uber_Support,False,Tue Nov 07 07:51:36 +0000 2017,@520741 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,"1720562,1720563,1720564,1720565",1720558.0
1720566,Uber_Support,False,Wed Nov 08 05:58:02 +0000 2017,@520741 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,"1720567,1720568",1720565.0
1720569,Uber_Support,False,Wed Nov 08 07:01:58 +0000 2017,@520741 We're sorry to hear about the trouble. A member of our team will be reaching out shortly.,,1720568.0
1720561,Uber_Support,False,Tue Nov 07 07:47:07 +0000 2017,@520741 Happy to help. Please send us a DM of the email address connected to your account and more details so we can further assist.,"1720570,1720571",1720558.0
